location_id,latitude,longitude,bathroom,bedrooms,area_sqft,location_encoded,property_type_House,property_type_Lower Portion,property_type_Upper Portion,city_Islamabad,city_Karachi,city_Lahore,city_Rawalpindi,province_name_Punjab,province_name_Sindh,target_log_price
1479,-1.249830484042979,-1.2622518298610752,-1.179997798082905,1.3457440076817482,0.23006313272827122,17.383758412269867,True,False,False,False,True,False,False,False,True,18.258161826219297
1491,0.5696534759814935,0.9543003891953339,0.7255091296485752,0.8259732108361412,0.23006313272827122,16.540483449876845,True,False,False,False,False,True,False,True,False,17.370858648025116
1610,0.5528536059322449,0.9878012674395081,0.7255091296485752,0.8259732108361412,0.023874488448766565,17.383758412269867,True,False,False,False,False,True,False,True,False,17.370858648025116
11080,0.5702571894574155,0.9660795818395724,-1.179997798082905,0.3062024139905342,-0.1364944571019593,16.504708094067027,True,False,False,False,False,True,False,True,False,16.213405921671733
6858,-1.2323991748201282,-1.2600875833634408,-0.03669364144401687,-0.21356838285507282,-0.11816657761044777,16.54009332474212,True,False,False,False,True,False,False,False,True,16.454567959008102
1798,0.5278520939608838,0.9074813053462654,-0.03669364144401687,-0.21356838285507282,-0.11358460773756988,16.625175839287156,True,False,False,False,False,True,False,True,False,16.341239282272525
766,0.5374663873617732,0.9043496531566719,0.34440774410227915,0.3062024139905342,-0.1594043064663487,16.134863962892165,True,False,False,False,False,True,False,True,False,15.830413711839864
3149,1.1218509746937297,0.5924263698194978,-0.4177950269903129,-0.7333391797006799,-0.06776490900879106,16.632510459108964,True,False,False,True,False,False,False,False,False,16.432906463791053
10522,0.58486129297875,0.9943110698359544,-1.179997798082905,-1.7728807733918939,-0.07921983369098577,16.11851567136676,True,False,False,False,False,True,False,True,False,16.341239282272525
1618,0.5569127024364982,0.9929140446083556,0.7255091296485752,0.3062024139905342,-0.06776490900879106,17.383758412269867,True,False,False,False,False,True,False,True,False,16.929025911619092
9030,-1.1991022428315696,-1.1812715943396466,-0.4177950269903129,-0.7333391797006799,-0.13191248722908142,16.229021102636104,False,False,False,False,True,False,False,False,True,15.687312888712007
3394,1.137899260879437,0.5903145308113152,0.7255091296485752,0.3062024139905342,-0.1364944571019593,15.93652114995132,True,False,False,True,False,False,False,False,False,15.830413711839864
11768,1.0690057949183924,0.5016587309477941,-0.4177950269903129,-0.7333391797006799,-0.1594043064663487,15.208677214969326,True,False,False,False,False,False,True,True,False,14.690979711984754
1672,-1.2504339256983363,-1.2597411454825722,-0.03669364144401687,-0.21356838285507282,-0.04485505964440166,17.383758412269867,False,False,False,False,True,False,False,False,True,16.648723960844016
1622,0.5586238128961705,0.9966014599419237,1.4877119007411672,0.8259732108361412,0.23006313272827122,17.383758412269867,True,False,False,False,False,True,False,True,False,17.50439003707821
3421,1.1463879453186887,0.5579906882169159,0.34440774410227915,0.3062024139905342,-0.09067475837318048,16.66561240529188,True,False,False,True,False,False,False,False,False,16.61887099947687
1027,0.5964364999389832,0.9396028306557906,-0.7988964125366089,-1.2531099765462868,-0.1594043064663487,15.483953348682789,True,False,False,False,False,True,False,True,False,14.220976332738882
9030,-1.1991022428315696,-1.1812715943396466,-0.03669364144401687,-0.21356838285507282,0.0009646390843771575,16.229021102636104,False,False,False,False,True,False,False,False,True,16.333207111220425
6934,-1.237414807894293,-1.2616765662559055,0.7255091296485752,0.8259732108361412,0.23006313272827122,17.024450792969414,False,True,False,False,True,False,False,False,True,17.622173069956816
8585,0.5715431725526838,0.9435824482125434,-1.179997798082905,-1.7728807733918939,0.0009646390843771575,16.108355605773077,True,False,False,False,False,True,False,True,False,16.52356082573315
